Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
lung,ICL,0.3,100,512,1,0.05,300,0.6110837438423646,0.06194911801110925,0.541177471810423,0.051562443147708116
lung,ICL,0.3,100,512,1,0.05,200,0.6083743842364533,0.06962213805469246,0.5378278480870342,0.05255634522728651
lung,ICL,0.3,100,512,1,0.03,250,0.6064039408866995,0.05293905112279078,0.5337778021579592,0.03895592599112927
lung,ICL,0.3,100,512,1,0.03,300,0.6036945812807882,0.05585162064215734,0.5323114390534059,0.04117669394653758
lung,ICL,0.25,100,512,1,0.05,250,0.6022167487684729,0.05648669902623998,0.5135801073095605,0.06266722957048755
lung,ICL,0.35,100,512,1,0.03,200,0.6012315270935961,0.05070482857055944,0.5232399577441483,0.04476806667158493
lung,ICL,0.35,100,512,1,0.03,150,0.6002463054187193,0.07513365023965836,0.5092565074134633,0.05544411742274718
lung,ICL,0.35,100,512,1,0.03,100,0.5999999999999999,0.05856892196138658,0.489429029934138,0.04147487281134121
lung,ICL,0.35,100,512,1,0.03,250,0.5997536945812809,0.05898744813181482,0.5129006696026397,0.053483727512164944
lung,ICL,0.3,100,512,1,0.05,250,0.5982758620689655,0.05619813162642812,0.5254057584495089,0.04712542717547838
lung,ICL,0.3,100,512,1,0.03,200,0.5972906403940887,0.050257774215117505,0.5041228324400222,0.05004770741031554
lung,ICL,0.25,100,512,1,0.03,300,0.5940886699507388,0.06708194888886385,0.5269816434628981,0.056924044997093234
lung,ICL,0.25,100,512,1,0.03,250,0.5926108374384237,0.06205919072300806,0.526550858730024,0.0502220614635459
lung,ICL,0.15,100,512,1,0.02,200,0.5921182266009853,0.06897607238016644,0.5442346814471652,0.0484821817480262
lung,ICL,0.45,100,512,1,0.03,150,0.5894088669950739,0.05322192200240637,0.5151018612324069,0.06265305405412167
lung,ICL,0.25,100,512,1,0.05,150,0.5859605911330049,0.06322857274113593,0.49888232026924834,0.06856257631758896
lung,ICL,0.95,100,512,1,0.05,150,0.583743842364532,0.06374506055589006,0.5671869688547637,0.05887719566181339
lung,ICL,0.95,100,512,1,0.05,200,0.5832512315270937,0.04817522434836512,0.53600228542513,0.045853977686479676
lung,ICL,0.95,100,512,1,0.05,300,0.5830049261083745,0.04571670092991362,0.5097886727051739,0.037519799307690026
lung,ICL,1.0,100,512,1,0.05,200,0.5830049261083744,0.0626076204636067,0.5248229454077291,0.05130541480570327
lung,ICL,0.3,100,512,1,0.05,150,0.5827586206896553,0.07498533752991794,0.5215468718825327,0.06930655407587626
lung,ICL,1.0,100,512,1,0.09,250,0.5820197044334975,0.08634436611361643,0.5094559442239308,0.05702063802599944
lung,ICL,1.0,100,512,1,0.05,150,0.58128078817734,0.05568899610270969,0.5279738522972267,0.06124984261584525
lung,ICL,0.25,100,512,1,0.05,200,0.5805418719211823,0.07188194827024792,0.5165905797262562,0.06934336225467332
lung,ICL,0.6,100,512,1,0.08,300,0.5785714285714285,0.05219060131653731,0.505346787268249,0.050556130728822486
lung,ICL,0.15,100,512,1,0.01,300,0.5783251231527092,0.028229652772205727,0.5185132971768337,0.019006511600296542
lung,ICL,0.2,100,512,1,0.01,250,0.576847290640394,0.03585922686729734,0.5001079565366409,0.020712680314225233
lung,ICL,0.15,100,512,1,0.02,250,0.5761083743842365,0.05785766188922202,0.5324951252477892,0.05173518587576865
lung,ICL,0.2,100,512,1,0.01,300,0.5753694581280788,0.03750318484861928,0.5158449410798602,0.014250116599694437
lung,ICL,0.95,100,512,1,0.05,250,0.5743842364532019,0.03739951309576809,0.5228306235721584,0.05644620378908755
lung,ICL,0.35,100,512,1,0.01,250,0.5741379310344826,0.0599585505594703,0.5038834995566488,0.03666203619795601
lung,ICL,1.0,100,512,1,0.05,300,0.5738916256157636,0.04326850872982766,0.5064192406194212,0.03810839920146949
lung,ICL,0.3,100,512,1,0.01,300,0.5738916256157636,0.06278614518102858,0.5061984146867973,0.047068252347717235
lung,ICL,0.15,100,512,1,0.01,250,0.5731527093596058,0.03736299765319236,0.5088234465321361,0.024421700430129742
lung,ICL,1.0,100,512,1,0.05,250,0.5724137931034483,0.03939654979927529,0.51448546177696,0.02977705941353633
lung,ICL,1.0,100,512,1,0.09,200,0.5724137931034482,0.08389728047031522,0.4973976444878943,0.05829675539499297
lung,ICL,0.6,100,512,1,0.08,250,0.5716748768472906,0.056991369610241885,0.48668405912812923,0.06069013125296545
lung,ICL,1.0,100,512,1,0.09,300,0.570935960591133,0.07776233039611483,0.503202909058536,0.06046145037057092
lung,ICL,0.15,100,512,1,0.02,150,0.5709359605911329,0.06725355814571086,0.5226141445154378,0.05688042895278469
lung,ICL,0.2,100,512,1,0.01,200,0.5701970443349753,0.043863807232119086,0.49507448786431524,0.02636007759169882
lung,ICL,0.3,100,512,1,0.01,200,0.5684729064039409,0.0628035350567757,0.49665207543967077,0.03961275739019926
lung,ICL,0.3,100,512,1,0.05,100,0.5684729064039409,0.07082983303582427,0.48685129714589664,0.08314383957173876
lung,ICL,0.6,100,512,1,0.08,200,0.565024630541872,0.06023363637541608,0.4772672185900972,0.06760069742591104
lung,ICL,0.45,100,512,1,0.03,100,0.562807881773399,0.08993183912722924,0.4622326034188958,0.06837891729111244
lung,ICL,0.15,100,512,1,0.01,200,0.5628078817733989,0.02006293333219523,0.49256644904522406,0.022368715666763257
lung,ICL,1.0,100,512,1,0.09,150,0.5623152709359607,0.051530837490789176,0.4925483786637036,0.051348137554600035
lung,ICL,0.35,100,512,1,0.01,200,0.5615763546798028,0.05429903370701627,0.49973618595189484,0.045874857865636304
lung,ICL,0.15,100,512,1,0.02,100,0.560344827586207,0.06945419756198926,0.5285963800288499,0.07126028485437
lung,ICL,0.25,100,512,1,0.05,100,0.5596059113300493,0.06753261601640047,0.4652955421120173,0.08480557274503268
lung,ICL,0.35,100,512,1,0.01,300,0.558128078817734,0.035113858891028055,0.504084652510893,0.035080524289573714
lung,ICL,0.3,100,512,1,0.01,250,0.5573891625615764,0.04658429282685907,0.49893845545245574,0.044813397967114026
lung,ICL,0.15,100,512,1,0.01,150,0.5556650246305419,0.05937135791113498,0.4803945554135514,0.04498361458414016
lung,ICL,1.0,100,512,1,0.09,100,0.5536945812807883,0.061317683284552574,0.4730184834709864,0.05571269731788956
lung,ICL,0.95,100,512,1,0.05,100,0.5495073891625616,0.06347754656342786,0.5074646025054748,0.054373231135641
lung,ICL,0.2,100,512,1,0.01,150,0.5411330049261083,0.051271181129503206,0.4529842806128431,0.053133976749189966
lung,ICL,0.15,100,512,1,0.01,100,0.5384236453201972,0.04289110256362609,0.4335553780969613,0.035484014041327124
lung,ICL,0.3,100,512,1,0.01,150,0.5359605911330049,0.039886270896546124,0.4706427270688013,0.03791313031954771
lung,ICL,0.3,100,512,1,0.03,50,0.5322660098522167,0.07416165766022607,0.43195641797441403,0.0647242429705556
lung,ICL,1.0,100,512,1,0.05,100,0.5315270935960592,0.06354297922615008,0.4694237207971229,0.07048075662002594
lung,ICL,0.6,100,512,1,0.08,100,0.5300492610837437,0.06038050619130862,0.4326133901984135,0.045374252668393324
lung,ICL,0.6,100,512,1,0.08,150,0.5295566502463055,0.06058312254309775,0.458934191306526,0.0631210356420995
lung,ICL,0.3,100,512,1,0.05,50,0.528817733990148,0.05390150844622775,0.4141050248953383,0.05442929946053522
lung,ICL,0.35,100,512,1,0.01,150,0.5266009852216749,0.04052903088093918,0.45382728639611913,0.040066476069336644
lung,ICL,0.25,100,512,1,0.03,50,0.5214285714285715,0.093961885538222,0.4452493129756168,0.07526410505910726
lung,ICL,0.2,100,512,1,0.01,100,0.5194581280788177,0.048976394109662195,0.41829414466595904,0.04727460651479698
lung,ICL,0.45,100,512,1,0.03,50,0.5182266009852217,0.04111456475835534,0.41363268218845234,0.054139766804466194
lung,ICL,0.35,100,512,1,0.03,50,0.5133004926108374,0.08171402675761168,0.3815417402768515,0.0523862548276166
lung,ICL,0.15,100,512,1,0.01,50,0.5133004926108373,0.05673799158754423,0.38992650610449553,0.038296998425967614
lung,ICL,0.25,100,512,1,0.05,50,0.5014778325123153,0.05386379086832175,0.39008860196591677,0.07121238522669174
lung,ICL,0.95,100,512,1,0.05,50,0.49901477832512314,0.05993071946365719,0.41519413629346175,0.0504399805124974
lung,ICL,0.35,100,512,1,0.01,100,0.49507389162561577,0.06472726452275131,0.4067298642369968,0.06263628223280639
lung,ICL,0.15,100,512,1,0.02,50,0.4943349753694582,0.06320554109914078,0.44372988211485104,0.07730328439347015
lung,ICL,1.0,100,512,1,0.05,50,0.49384236453201974,0.07099195586863223,0.46124974057817936,0.04317956142890918
lung,ICL,0.3,100,512,1,0.01,100,0.4886699507389163,0.05622241532048772,0.4024126452013911,0.048560709833181365
lung,ICL,1.0,100,512,1,0.09,50,0.48719211822660097,0.045280020744031486,0.3893388859437947,0.039991871884887946
lung,ICL,0.2,100,512,1,0.01,50,0.4842364532019704,0.06345125899421679,0.33818299736972385,0.049773976579074806
lung,ICL,0.3,100,512,1,0.01,50,0.47807881773399014,0.06214466804216206,0.3363380900625497,0.047154112735284186
lung,ICL,0.35,100,512,1,0.01,50,0.4721674876847291,0.06774563267607404,0.3053221446013136,0.04456693198133976
lung,ICL,0.6,100,512,1,0.08,50,0.44827586206896547,0.048441457217495654,0.32495009319821594,0.04810416429389698
nci9,ICL,1.0,100,512,1,0.09,300,0.5175,0.04757304325397362,0.5220464175579231,0.03468932086176962
nci9,ICL,0.6,100,512,1,0.08,150,0.5158333333333334,0.03781350434846143,0.5172792174725737,0.031020274753848033
nci9,ICL,1.0,100,512,1,0.09,250,0.5125,0.03410563654946854,0.5159369799350643,0.02950674354414742
nci9,ICL,1.0,100,512,1,0.09,50,0.5091666666666667,0.039255219044379584,0.5008955754012299,0.03200506602922392
nci9,ICL,0.6,100,512,1,0.08,50,0.5066666666666667,0.028087165910587863,0.49063937323017537,0.03077421948827871
nci9,ICL,0.6,100,512,1,0.08,300,0.5041666666666668,0.04680782223327872,0.5132857297768119,0.03177136638664721
nci9,ICL,1.0,100,512,1,0.09,100,0.49833333333333335,0.03531603350069516,0.5028632179713257,0.02865686679799271
nci9,ICL,1.0,100,512,1,0.09,200,0.49750000000000005,0.02994207370536947,0.5045781588861866,0.01473160367679746
nci9,ICL,1.0,100,512,1,0.09,150,0.4958333333333333,0.04940619619260545,0.5082101161441986,0.028406350834213594
nci9,ICL,0.6,100,512,1,0.08,100,0.49416666666666664,0.04449563024737498,0.49528627166597516,0.0331756402798887
nci9,ICL,0.6,100,512,1,0.08,200,0.4916666666666668,0.04232808366400098,0.5078505425273642,0.026612543301636267
nci9,ICL,1.0,100,512,1,0.05,300,0.48666666666666664,0.04102844541697056,0.478686106447094,0.032235390523422995
nci9,ICL,0.95,100,512,1,0.05,200,0.4841666666666666,0.03707162736589205,0.4980097686459318,0.025167982713594238
nci9,ICL,0.6,100,512,1,0.08,250,0.47833333333333333,0.037305048809332324,0.49865055645576184,0.029649614608856036
nci9,ICL,0.95,100,512,1,0.05,300,0.4741666666666666,0.04199040895781374,0.47993573706676573,0.030948117013980005
nci9,ICL,1.0,100,512,1,0.05,150,0.47333333333333344,0.047842333648024406,0.4828806259634302,0.03394731634484859
nci9,ICL,1.0,100,512,1,0.05,200,0.4725,0.03661928757119971,0.49360367558636764,0.02884396148237286
nci9,ICL,1.0,100,512,1,0.05,250,0.4708333333333333,0.040440285195169755,0.485509745749985,0.022070374381450063
nci9,ICL,0.25,100,512,1,0.05,100,0.46916666666666673,0.04258162097013739,0.4644025294188416,0.03236978159506727
nci9,ICL,0.95,100,512,1,0.05,150,0.4691666666666666,0.02994207370536946,0.48321168625290467,0.019085193473897574
nci9,ICL,0.25,100,512,1,0.05,150,0.4683333333333334,0.036094013046179534,0.46522749194976754,0.025683172010438994
nci9,ICL,0.3,100,512,1,0.05,150,0.4675000000000001,0.03744440323110162,0.4689578412609001,0.030935687501277738
nci9,ICL,0.95,100,512,1,0.05,250,0.4658333333333333,0.043293250692868455,0.48071727192885294,0.030111171475382965
nci9,ICL,0.95,100,512,1,0.05,100,0.4633333333333334,0.025603819159562027,0.4736903277036054,0.023253862058509735
nci9,ICL,1.0,100,512,1,0.05,100,0.4624999999999999,0.026809513236909013,0.4848125998011191,0.02710025330833246
nci9,ICL,0.95,100,512,1,0.05,50,0.4616666666666667,0.03378855822118882,0.47399008693575634,0.02916730108703135
nci9,ICL,0.25,100,512,1,0.05,200,0.45916666666666667,0.04199040895781374,0.4599514780100417,0.025030580793799176
nci9,ICL,1.0,100,512,1,0.05,50,0.4549999999999999,0.0253311402559511,0.4728810123753638,0.027224101005499626
nci9,ICL,0.25,100,512,1,0.03,100,0.44416666666666665,0.040577429413132846,0.46531816554609656,0.03655374092206267
nci9,ICL,0.25,100,512,1,0.03,150,0.44333333333333347,0.051478150704935,0.4651837399926749,0.04033420962180285
nci9,ICL,0.3,100,512,1,0.05,200,0.44333333333333336,0.030459444804161764,0.4447204154104328,0.020245259973723288
nci9,ICL,0.25,100,512,1,0.05,300,0.4416666666666667,0.029107081994288297,0.4457171395311537,0.023694616717363642
nci9,ICL,0.25,100,512,1,0.05,250,0.4408333333333333,0.03889980005661268,0.44336509875900426,0.03262800710108632
nci9,ICL,0.25,100,512,1,0.03,50,0.4375,0.0372211857235455,0.4735890913608582,0.038488790175355926
nci9,ICL,0.3,100,512,1,0.03,150,0.43666666666666665,0.04428443418528808,0.45791358087343603,0.027271772860104182
nci9,ICL,0.3,100,512,1,0.05,250,0.4358333333333334,0.04354914210151306,0.4389643556659638,0.03866491833661945
nci9,ICL,0.45,100,512,1,0.03,300,0.43583333333333335,0.04979820389442887,0.4597524295305292,0.04201644949047148
nci9,ICL,0.35,100,512,1,0.03,50,0.4349999999999999,0.03685557397915997,0.4702099296715273,0.027365449399400985
nci9,ICL,0.3,100,512,1,0.05,300,0.4325000000000001,0.03781350434846143,0.4300747996516593,0.031898600129461795
nci9,ICL,0.3,100,512,1,0.05,100,0.43166666666666675,0.035707142142714254,0.44930186733798905,0.030234719131240546
nci9,ICL,0.25,100,512,1,0.03,250,0.4291666666666667,0.046210568776705915,0.464577969816527,0.027812777693858544
nci9,ICL,0.45,100,512,1,0.03,250,0.4291666666666667,0.03530620027385809,0.4517287119076224,0.03373625443670834
nci9,ICL,0.3,100,512,1,0.03,300,0.42833333333333334,0.03947573094109005,0.44853875772886626,0.034200932797489265
nci9,ICL,0.45,100,512,1,0.03,100,0.42666666666666664,0.024944382578492935,0.4504732068940669,0.029998653930830656
nci9,ICL,0.3,100,512,1,0.03,100,0.4258333333333333,0.04064582799419067,0.4418905373900689,0.03964663952954935
nci9,ICL,0.3,100,512,1,0.03,50,0.4250000000000001,0.030956959368344514,0.4502285306163972,0.02817831008262429
nci9,ICL,0.35,100,512,1,0.03,100,0.4250000000000001,0.03708099243547831,0.44833558844076904,0.029080203059603453
nci9,ICL,0.45,100,512,1,0.03,50,0.425,0.032702361450580975,0.46047855865831033,0.03495503703055127
nci9,ICL,0.25,100,512,1,0.03,200,0.42416666666666664,0.04199040895781375,0.45519388752625345,0.03713386287123024
nci9,ICL,0.35,100,512,1,0.03,300,0.42333333333333334,0.043906466241064965,0.4540449983147291,0.035534665963165395
nci9,ICL,0.45,100,512,1,0.03,200,0.4216666666666667,0.048333333333333346,0.4464286396753094,0.03905752238294212
nci9,ICL,0.3,100,512,1,0.03,200,0.4208333333333333,0.03939648884524271,0.44887234490551675,0.021320005056576424
nci9,ICL,0.3,100,512,1,0.03,250,0.42000000000000004,0.04521553322083513,0.43863392242985116,0.038168392206931724
nci9,ICL,0.35,100,512,1,0.03,250,0.4175,0.043612880360431754,0.4425425285738803,0.028154774736248136
nci9,ICL,0.25,100,512,1,0.03,300,0.4166666666666667,0.035355339059327376,0.44640325852011,0.031949559570817174
nci9,ICL,0.35,100,512,1,0.03,150,0.4166666666666667,0.03535533905932738,0.44629173360296326,0.02998926142947086
nci9,ICL,0.35,100,512,1,0.03,200,0.41583333333333333,0.04165833249983329,0.44753863560910584,0.03759860811773397
nci9,ICL,0.3,100,512,1,0.05,50,0.41500000000000004,0.035707142142714254,0.4230779708275253,0.031305308403385156
nci9,ICL,0.15,100,512,1,0.02,250,0.4141666666666667,0.03585270794049826,0.4414965735534328,0.040063103690387715
nci9,ICL,0.45,100,512,1,0.03,150,0.41000000000000003,0.02380476142847617,0.43057981826231606,0.025270632706107417
nci9,ICL,0.2,100,512,1,0.01,300,0.4083333333333333,0.03184162195757135,0.4196766797409402,0.02903384360068081
nci9,ICL,0.3,100,512,1,0.01,300,0.40750000000000003,0.05309190145398827,0.428287521562073,0.05076388380874116
nci9,ICL,0.25,100,512,1,0.05,50,0.40666666666666673,0.03431876713662334,0.4283022797162192,0.03196420251801414
nci9,ICL,0.15,100,512,1,0.01,300,0.4033333333333333,0.03274480450731417,0.4243128562317365,0.03238527300192675
nci9,ICL,0.15,100,512,1,0.02,50,0.40249999999999997,0.036996621467371864,0.4161062533730913,0.034706170943961466
nci9,ICL,0.3,100,512,1,0.01,250,0.3991666666666667,0.043293250692868476,0.4202669406797108,0.032930416444565416
nci9,ICL,0.15,100,512,1,0.01,100,0.39583333333333337,0.05133630943753814,0.4157137606678229,0.046337271532264926
nci9,ICL,0.35,100,512,1,0.01,250,0.3941666666666667,0.034671073437857886,0.4104478785939989,0.032898220478579446
nci9,ICL,0.15,100,512,1,0.02,200,0.39416666666666667,0.030855847635956044,0.4137258165403194,0.03793286383604923
nci9,ICL,0.35,100,512,1,0.01,300,0.3933333333333334,0.03590109871423004,0.41677061873364823,0.03778183365295579
nci9,ICL,0.2,100,512,1,0.01,250,0.39333333333333337,0.04096068575814837,0.4170446984091652,0.04600202614701732
nci9,ICL,0.35,100,512,1,0.01,200,0.39249999999999996,0.039255219044379605,0.402408404764098,0.033227741431838306
nci9,ICL,0.15,100,512,1,0.02,300,0.3908333333333334,0.029568658332016967,0.4250941606077553,0.028179924478105682
nci9,ICL,0.15,100,512,1,0.02,100,0.3908333333333333,0.03003470215156685,0.41101652660104177,0.032682188978728335
nci9,ICL,0.15,100,512,1,0.02,150,0.3891666666666667,0.037739972914080856,0.4036746714755755,0.04393076230608577
nci9,ICL,0.15,100,512,1,0.01,50,0.38833333333333336,0.039475730941090054,0.39295994132016276,0.03379910562523668
nci9,ICL,0.3,100,512,1,0.01,100,0.3841666666666667,0.039255219044379605,0.3961616998873022,0.03662803498954633
nci9,ICL,0.3,100,512,1,0.01,200,0.38416666666666666,0.0409861087578598,0.4018536398419753,0.03534795310901505
nci9,ICL,0.2,100,512,1,0.01,200,0.3825,0.03226410113767658,0.4017683506651939,0.031543917232322645
nci9,ICL,0.35,100,512,1,0.01,150,0.3816666666666667,0.030686587732536633,0.4021233132596217,0.029229954428436303
nci9,ICL,0.15,100,512,1,0.01,150,0.37750000000000006,0.03546320471825537,0.4101788140125192,0.03377314545973429
nci9,ICL,0.15,100,512,1,0.01,250,0.3775,0.03302986863767737,0.3967035718138077,0.029512267930198347
nci9,ICL,0.15,100,512,1,0.01,200,0.37666666666666665,0.039228674319799414,0.39981928982398524,0.03592242077054232
nci9,ICL,0.3,100,512,1,0.01,150,0.37583333333333335,0.03394235309069385,0.3977690796874419,0.03341204177193683
nci9,ICL,0.2,100,512,1,0.01,100,0.37416666666666665,0.030945741046045246,0.40763858798430874,0.02974104449017084
nci9,ICL,0.2,100,512,1,0.01,150,0.37416666666666665,0.03554144685356022,0.3980855576988788,0.02540382092272071
nci9,ICL,0.35,100,512,1,0.01,100,0.37250000000000005,0.03623802484193152,0.38680378958192874,0.032924017190528995
nci9,ICL,0.2,100,512,1,0.01,50,0.3725,0.029474565306379007,0.36737513918261505,0.027794791030210514
nci9,ICL,0.3,100,512,1,0.01,50,0.35666666666666663,0.031797973380564865,0.360112287003841,0.03201831369268753
nci9,ICL,0.35,100,512,1,0.01,50,0.3458333333333333,0.0372211857235455,0.3472291434081963,0.02561240323727198
pcmac,ICL,0.25,100,512,1,0.03,50,0.520380854348945,0.01599856175207483,0.01814237657016558,0.016143362824124312
pcmac,ICL,0.3,100,512,1,0.03,50,0.5178589809572826,0.008122303086102114,0.002052319260075072,0.0009568359547440666
pcmac,ICL,0.95,100,512,1,0.05,50,0.5178075141533711,0.008335239170691913,0.0210042636878632,0.011848512589044291
pcmac,ICL,1.0,100,512,1,0.05,50,0.5177560473494596,0.00827959960975409,0.019953083549091335,0.011499385443732685
pcmac,ICL,0.35,100,512,1,0.03,50,0.5165208440555842,0.00855866797446109,0.014655586311453023,0.009910607602446624
pcmac,ICL,1.0,100,512,1,0.05,100,0.51515697375193,0.010243671885761899,0.012761285012467285,0.010529233128125476
pcmac,ICL,0.35,100,512,1,0.03,100,0.512789500772002,0.00936678156982335,0.004290699754872124,0.0060488186595281865
pcmac,ICL,0.45,100,512,1,0.03,50,0.5124292331446217,0.007362226909110022,0.004160061015154558,0.0016343387101937841
pcmac,ICL,0.6,100,512,1,0.08,150,0.5123777663407103,0.009582332480877509,0.009395594083662619,0.009596752902409961
pcmac,ICL,1.0,100,512,1,0.09,150,0.5123262995367988,0.006476387187739813,0.012158880153806595,0.008859566659277644
pcmac,ICL,1.0,100,512,1,0.09,50,0.5119145651055069,0.006532990607300166,0.015665116427371176,0.012710271707788325
pcmac,ICL,0.6,100,512,1,0.08,50,0.5118888317035512,0.00518615842044698,0.005937025531573527,0.0073675199141422275
pcmac,ICL,0.3,100,512,1,0.05,50,0.5108852290272774,0.0035406580176201158,0.020345629397742634,0.00886517053972533
pcmac,ICL,0.95,100,512,1,0.05,250,0.5108080288214103,0.006350469726841495,0.014348734757991255,0.009789916392519074
pcmac,ICL,0.25,100,512,1,0.03,100,0.5108080288214101,0.009960522024302853,0.006018320126272435,0.007590094279687174
pcmac,ICL,1.0,100,512,1,0.09,100,0.5107050952135872,0.007447764021484854,0.013742129904552078,0.012104218910405279
pcmac,ICL,1.0,100,512,1,0.05,200,0.5102676273803398,0.007739681603301755,0.01440631665108725,0.009458111244721176
pcmac,ICL,0.95,100,512,1,0.05,300,0.510061760164694,0.005496295631330215,0.013118209487820798,0.009230826488150419
pcmac,ICL,0.95,100,512,1,0.05,200,0.5100360267627381,0.004833497429490015,0.012636857710765396,0.008866331468261483
pcmac,ICL,1.0,100,512,1,0.09,300,0.5099073597529593,0.007597021532618654,0.013948018224903177,0.014264365181533206
pcmac,ICL,0.6,100,512,1,0.08,100,0.5098301595470921,0.005498524107621957,0.017206509418426053,0.009665131768637189
pcmac,ICL,1.0,100,512,1,0.05,150,0.5097014925373136,0.005366571260459784,0.014140178294998052,0.008922040001829529
pcmac,ICL,0.45,100,512,1,0.03,150,0.509444158517756,0.005895757701901725,0.005290808466363166,0.00482883285541573
pcmac,ICL,0.6,100,512,1,0.08,200,0.5094184251158003,0.007641737248466297,0.00696055747872251,0.009528223306082126
pcmac,ICL,1.0,100,512,1,0.09,200,0.5093926917138446,0.005125729358477129,0.01021022874973736,0.009392406246753969
pcmac,ICL,1.0,100,512,1,0.05,250,0.5093154915079774,0.006174729665223386,0.011761868644447627,0.00943871408593059
pcmac,ICL,0.25,100,512,1,0.05,150,0.5092897581060216,0.004008054801897605,0.016005986996810682,0.00800282732546039
pcmac,ICL,0.15,100,512,1,0.02,100,0.5092382913021102,0.006863586032097365,0.0025189370216960986,0.004100875207209862
pcmac,ICL,0.45,100,512,1,0.03,100,0.5092382913021101,0.00687900572556756,0.0035789201551264848,0.0030743775847437782
pcmac,ICL,0.35,100,512,1,0.01,100,0.5092125579001544,0.006707291634645365,0.009295741658564227,0.008817103921303448
pcmac,ICL,0.3,100,512,1,0.01,50,0.5091868244981987,0.00797864117262976,0.005052591707555216,0.006630853626005721
pcmac,ICL,0.35,100,512,1,0.01,50,0.5091868244981985,0.005832519691023091,0.007529865352397766,0.009012079822989287
pcmac,ICL,0.25,100,512,1,0.05,200,0.5091610910962429,0.004006815465599965,0.014195094426807827,0.009936341109731081
pcmac,ICL,0.95,100,512,1,0.05,150,0.5091096242923315,0.004788349294745444,0.009542057724748348,0.0093548578138331
pcmac,ICL,0.25,100,512,1,0.05,100,0.5088522902727741,0.005980123706709403,0.013168360858731742,0.008621737381969913
pcmac,ICL,1.0,100,512,1,0.09,250,0.5087236232629954,0.005603680935257455,0.010847379959403729,0.009780525466588414
pcmac,ICL,0.3,100,512,1,0.05,200,0.5086978898610396,0.00402100359951098,0.011831130552716252,0.010578522192881024
pcmac,ICL,0.6,100,512,1,0.08,250,0.5086464230571283,0.006089851845486796,0.00944878907126262,0.010608932820516592
pcmac,ICL,0.3,100,512,1,0.05,100,0.5085949562532166,0.004132114526334334,0.014592208315363139,0.008598575202651344
pcmac,ICL,0.25,100,512,1,0.05,300,0.5084662892434378,0.0025654795020827862,0.013474553412103105,0.0076919234282538315
pcmac,ICL,0.6,100,512,1,0.08,300,0.5084405558414823,0.005751631217300617,0.005683050427562845,0.00831785022141046
pcmac,ICL,0.15,100,512,1,0.01,250,0.5084405558414822,0.007680288906635046,0.008307199774775427,0.00709147639699378
pcmac,ICL,0.95,100,512,1,0.05,100,0.5083633556356151,0.004284051127241077,0.00828091762727973,0.006987730002520557
pcmac,ICL,0.2,100,512,1,0.01,250,0.5083118888317035,0.009597248023251518,0.011247402052278406,0.011219693044391025
pcmac,ICL,0.25,100,512,1,0.05,50,0.5082861554297479,0.005544100055376318,0.006805110902533688,0.006730633898847803
pcmac,ICL,0.25,100,512,1,0.05,250,0.5081574884199691,0.003618357900727757,0.012166733995887063,0.011491504251855434
pcmac,ICL,0.3,100,512,1,0.05,150,0.5079773546062789,0.0029250174448549418,0.015490700421228626,0.008630505955293029
pcmac,ICL,0.2,100,512,1,0.01,200,0.5078744209984559,0.009002425282176523,0.008894220663077034,0.006318836338397231
pcmac,ICL,0.3,100,512,1,0.05,250,0.5077972207925889,0.002354430497785136,0.010609155001914755,0.009426181236128633
pcmac,ICL,0.35,100,512,1,0.01,200,0.5077972207925888,0.006714938816437343,0.008145479294381194,0.00856526940209779
pcmac,ICL,0.2,100,512,1,0.01,50,0.5076428203808544,0.006092406689877248,0.002925582393218092,0.006434375122380708
pcmac,ICL,1.0,100,512,1,0.05,300,0.5074112197632528,0.004733547198796188,0.0054965868639262295,0.00689883838045264
pcmac,ICL,0.3,100,512,1,0.01,300,0.5074112197632527,0.007994602243540686,0.012593526278637407,0.011808334990097941
pcmac,ICL,0.25,100,512,1,0.03,200,0.5073597529593413,0.007741606466323205,0.0016682374100398945,0.0020987847659728383
pcmac,ICL,0.15,100,512,1,0.01,100,0.5073082861554297,0.0047285082329360205,0.0078981653489133,0.008287710783089994
pcmac,ICL,0.3,100,512,1,0.05,300,0.5072053525476068,0.0023217176672444616,0.01080810104557021,0.007823370239075358
pcmac,ICL,0.15,100,512,1,0.02,250,0.5071024189397838,0.006853206439697832,0.0054115419554464665,0.006961330017958225
pcmac,ICL,0.15,100,512,1,0.01,50,0.5070766855378281,0.006466973383113361,0.005537704976841002,0.0071613593348878735
pcmac,ICL,0.35,100,512,1,0.01,250,0.5070509521358724,0.003111933393274506,0.00823792872901923,0.007810817681760839
pcmac,ICL,0.35,100,512,1,0.03,250,0.5069222851260936,0.006323247219263375,0.002880073810222543,0.00465548796296193
pcmac,ICL,0.15,100,512,1,0.01,200,0.5067678847143593,0.004934576931553923,0.006060689896781506,0.005006809621814907
pcmac,ICL,0.2,100,512,1,0.01,150,0.5067421513124035,0.00802189019475635,0.006635960972142714,0.007393351741152369
pcmac,ICL,0.15,100,512,1,0.02,300,0.5067164179104477,0.004779698000027012,0.004324688043273583,0.006012124746760763
pcmac,ICL,0.2,100,512,1,0.01,100,0.5066649511065362,0.004292081510216458,0.00990897478549069,0.009292418681112833
