Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
coil20,ICL,0.9,100,512,1,0.17,250,0.5537500000000001,0.03553520467937307,0.691408906112384,0.01631206568913123
coil20,ICL,0.4,100,512,1,0.11,100,0.55375,0.03559080284165532,0.6713106957520395,0.01827525226457397
coil20,ICL,0.9,100,512,1,0.01,150,0.5536458333333333,0.022748621032349578,0.6829038190494041,0.010904142559818118
coil20,ICL,0.1,100,512,1,0.13,100,0.5536111111111113,0.024701731520754912,0.683523450033893,0.012785043989248807
coil20,ICL,0.1,100,512,1,0.13,100,0.5536111111111113,0.024701731520754912,0.683523450033893,0.012785043989248807
coil20,ICL,0.9,100,512,1,0.15,150,0.5535763888888889,0.03573878231477107,0.6897681920884503,0.014756038818147795
coil20,ICL,1.0,100,512,1,0.12,100,0.5534027777777778,0.0271126088213356,0.6689023830700893,0.011822731819864738
coil20,ICL,0.9,100,512,1,0.16,300,0.5532638888888889,0.03218590805724046,0.6798287549629594,0.018320373041923323
coil20,ICL,0.95,100,512,1,0.01,200,0.5532291666666668,0.02749708440632871,0.6756797598113788,0.012588399868373621
coil20,ICL,0.85,100,512,1,0.14,300,0.5530208333333333,0.036116636195914265,0.7130997712713657,0.01626240954920685
coil20,ICL,0.9,100,512,1,0.2,300,0.552986111111111,0.02744250794450008,0.6893088612533486,0.015266796969700706
coil20,ICL,0.6,100,512,1,0.18,300,0.5528472222222222,0.027737731550060284,0.7022600676046366,0.008680221699172985
coil20,ICL,0.15,100,512,1,0.04,50,0.5527777777777777,0.02867643567396343,0.6979538275375361,0.01233731726141653
coil20,ICL,0.5,100,512,1,0.15,100,0.5527083333333334,0.028370329196251928,0.6920472804026107,0.01661468586292436
coil20,ICL,0.5,100,512,1,0.15,100,0.5527083333333334,0.028370329196251928,0.6920472804026107,0.01661468586292436
coil20,ICL,0.25,100,512,1,0.18,300,0.5526736111111112,0.03919416083348843,0.7121933954053723,0.015908461359146867
coil20,ICL,0.9,100,512,1,0.16,200,0.5526736111111112,0.0241625505354801,0.6618234755004242,0.012358286839794029
coil20,ICL,0.55,100,512,1,0.16,250,0.5525347222222222,0.029842755178623077,0.697271197737824,0.013524968498354033
coil20,ICL,1.0,100,512,1,0.19,50,0.5523611111111111,0.02780502136238998,0.6690895391560188,0.0106535029736804
coil20,ICL,0.5,100,512,1,0.11,150,0.5523263888888889,0.031050501321721807,0.7040966899177931,0.01312811752965014
coil20,ICL,0.5,100,512,1,0.11,150,0.5523263888888889,0.031050501321721807,0.7040966899177931,0.01312811752965014
coil20,ICL,0.35,100,512,1,0.18,150,0.5522916666666667,0.016173400897923056,0.673978516305809,0.0079130947842497
coil20,ICL,0.7,100,512,1,0.16,300,0.5522916666666666,0.053734520811596076,0.7139839188687416,0.022179632785470537
coil20,ICL,0.5,100,512,1,0.01,100,0.5522569444444445,0.020396904409511283,0.6754415969982135,0.008835808951899457
coil20,ICL,0.5,100,512,1,0.01,100,0.5522569444444445,0.020396904409511283,0.6754415969982135,0.008835808951899457
coil20,ICL,0.95,100,512,1,0.19,250,0.5522222222222222,0.015669843058610435,0.6854561400616521,0.007787798419889494
coil20,ICL,0.85,100,512,1,0.13,200,0.5522222222222222,0.03522592974703734,0.6788447956169821,0.010069714535669405
coil20,ICL,0.75,100,512,1,0.16,200,0.552048611111111,0.02535100333289727,0.6806299741378133,0.013226725891980932
coil20,ICL,0.65,100,512,1,0.16,250,0.5519791666666667,0.032593996165458924,0.696154792107166,0.016718944395707803
coil20,ICL,0.2,100,512,1,0.12,50,0.5518749999999999,0.023102257752687403,0.6491016401853883,0.01283805625962258
coil20,ICL,0.85,100,512,1,0.17,100,0.5518402777777778,0.02668354771671114,0.65494768203172,0.011767257929854147
coil20,ICL,0.9,100,512,1,0.13,300,0.5518055555555555,0.03422589716920562,0.7008364388412008,0.015311703697841728
coil20,ICL,0.35,100,512,1,0.19,100,0.5515277777777777,0.032589057704983826,0.668312355256037,0.015743325179258034
coil20,ICL,0.2,100,512,1,0.16,150,0.5514930555555556,0.03496807061559389,0.6799121271276982,0.01806572817575075
coil20,ICL,0.8,100,512,1,0.13,150,0.5514236111111112,0.01993608977558346,0.6686687005309875,0.008927995209664329
coil20,ICL,0.4,100,512,1,0.01,50,0.5512847222222221,0.01900961597755719,0.6578701310627114,0.011822124847746052
coil20,ICL,0.75,100,512,1,0.1,50,0.5512499999999999,0.04059121339573716,0.6691898384867968,0.01704517576455431
coil20,ICL,0.5,100,512,1,0.16,200,0.5512152777777778,0.026547290489431247,0.6874157853681869,0.014651983557229038
coil20,ICL,0.5,100,512,1,0.16,200,0.5512152777777778,0.026547290489431247,0.6874157853681869,0.014651983557229038
coil20,ICL,0.85,100,512,1,0.2,100,0.5511458333333332,0.04004077481471039,0.6637355383136876,0.014893945422618293
coil20,ICL,0.85,100,512,1,0.1,50,0.5510416666666667,0.018122871309651033,0.6771906320610677,0.014531262715689875
coil20,ICL,0.95,100,512,1,0.13,250,0.5509027777777777,0.03310621410003017,0.6923886624683647,0.014867293428346159
coil20,ICL,0.95,100,512,1,0.16,250,0.5508680555555555,0.04045511427766747,0.6841206734908825,0.01875700841012666
coil20,ICL,0.85,100,512,1,0.12,100,0.5508333333333334,0.03374642756584451,0.6644054859623851,0.01457496172719208
coil20,ICL,0.1,100,512,1,0.17,100,0.5508333333333333,0.036735782922289545,0.6790841319390022,0.01821944447405174
coil20,ICL,0.1,100,512,1,0.17,100,0.5508333333333333,0.036735782922289545,0.6790841319390022,0.01821944447405174
coil20,ICL,0.8,100,512,1,0.18,50,0.5507638888888888,0.03408930095814249,0.6491232154445781,0.009978636234200441
coil20,ICL,0.25,100,512,1,0.17,150,0.5506597222222223,0.02548570901136022,0.6684889495372606,0.013521280311656404
coil20,ICL,0.25,100,512,1,0.18,250,0.5505555555555556,0.03257647697114977,0.701840989868771,0.016405997113293897
coil20,ICL,1.0,100,512,1,0.18,150,0.5505208333333335,0.01971889031909927,0.6621884193524623,0.013185401605954727
coil20,ICL,0.1,100,512,1,0.14,50,0.5503472222222222,0.029050280352868326,0.6493588162536755,0.01176342818774951
coil20,ICL,0.1,100,512,1,0.14,50,0.5503472222222222,0.029050280352868326,0.6493588162536755,0.01176342818774951
coil20,ICL,1.0,100,512,1,0.14,100,0.5498958333333334,0.026771058508924736,0.6847697626274409,0.014891065675421955
coil20,ICL,0.9,100,512,1,0.17,200,0.5498611111111111,0.035848134324786014,0.6914604536498342,0.015043674010801865
coil20,ICL,0.7,100,512,1,0.18,200,0.5497569444444445,0.029419600203901608,0.7007515676304447,0.014407494182819393
coil20,ICL,0.65,100,512,1,0.03,50,0.5496527777777778,0.02320473407824307,0.6978545652203859,0.009624186597446044
coil20,ICL,0.15,100,512,1,0.12,50,0.5494791666666667,0.0193248741770775,0.6690634365467941,0.009751972264518434
coil20,ICL,0.1,100,512,1,0.16,100,0.5494444444444445,0.030233147535057334,0.6726119821740845,0.012354557427153273
coil20,ICL,0.1,100,512,1,0.16,100,0.5494444444444445,0.030233147535057334,0.6726119821740845,0.012354557427153273
coil20,ICL,0.5,100,512,1,0.17,250,0.5494097222222222,0.029514522052031884,0.6881568312160331,0.017806415697831094
coil20,ICL,0.5,100,512,1,0.17,250,0.5494097222222222,0.029514522052031884,0.6881568312160331,0.017806415697831094
coil20,ICL,0.2,100,512,1,0.19,50,0.5493402777777776,0.020463705968369394,0.6624643367918769,0.011629822339611658
coil20,ICL,0.25,100,512,1,0.06,150,0.5493055555555556,0.03406177440047189,0.7002595808551804,0.01919385309511467
coil20,ICL,0.25,100,512,1,0.13,150,0.5492361111111111,0.03753464192097484,0.6681816750706052,0.015773349486408298
coil20,ICL,0.45,100,512,1,0.19,100,0.5492013888888889,0.03311362415309548,0.6826999061677339,0.014218265561532282
coil20,ICL,0.65,100,512,1,0.08,100,0.5490972222222223,0.02803105021640409,0.6873704830244841,0.011508899785998594
coil20,ICL,0.15,100,512,1,0.02,100,0.5490972222222222,0.02759234984668266,0.6770076646217584,0.0123464483096851
coil20,ICL,0.45,100,512,1,0.19,150,0.5488888888888889,0.029095813410604146,0.6920750983787873,0.01194469045916226
coil20,ICL,0.5,100,512,1,0.02,150,0.5486458333333334,0.02301166651745358,0.682883237221565,0.015194557392730712
coil20,ICL,0.5,100,512,1,0.02,150,0.5486458333333334,0.02301166651745358,0.682883237221565,0.015194557392730712
coil20,ICL,0.7,100,512,1,0.19,150,0.5485763888888889,0.03605328904342523,0.6946419165294486,0.01817309013696626
coil20,ICL,0.35,100,512,1,0.14,50,0.5485763888888888,0.012604644925116756,0.6477210265423529,0.011017362933881246
coil20,ICL,0.75,100,512,1,0.15,250,0.5485416666666667,0.030952207658753814,0.7037784726032529,0.013945903376341261
coil20,ICL,0.3,100,512,1,0.19,100,0.5484722222222224,0.027924611915249305,0.6627897660930684,0.013982247006713803
coil20,ICL,0.5,100,512,1,0.1,50,0.5484375,0.029925540150812665,0.6761314386365136,0.011038877862440191
coil20,ICL,0.5,100,512,1,0.1,50,0.5484375,0.029925540150812665,0.6761314386365136,0.011038877862440191
coil20,ICL,0.85,100,512,1,0.15,250,0.5482986111111112,0.028507325075277236,0.6927603634652163,0.012819127097179294
coil20,ICL,0.25,100,512,1,0.17,50,0.5481944444444444,0.0247425010462704,0.6509154122657546,0.01235702131491127
coil20,ICL,0.65,100,512,1,0.15,150,0.5479861111111111,0.020322320750323086,0.6611880108983056,0.01050656434317533
coil20,ICL,0.3,100,512,1,0.06,50,0.5479861111111111,0.02225247506694341,0.6434420531445936,0.009750027458025102
coil20,ICL,0.4,100,512,1,0.16,150,0.5479513888888888,0.024360528111293297,0.6595762963011345,0.012267649724111313
coil20,ICL,1.0,100,512,1,0.01,100,0.5479513888888888,0.025256663762837167,0.6522171106379748,0.01231216736505473
coil20,ICL,0.45,100,512,1,0.19,200,0.5479166666666666,0.029215402404456473,0.6931107344069198,0.014673606281654171
coil20,ICL,0.45,100,512,1,0.16,200,0.5478472222222222,0.02430843236943221,0.6684136577179223,0.01248157982492806
coil20,ICL,0.75,100,512,1,0.16,150,0.5478124999999999,0.03828352931611908,0.669041701087505,0.015327511869747243
coil20,ICL,0.65,100,512,1,0.18,200,0.5477777777777778,0.027246304540453025,0.6867814724225784,0.01015496931294959
coil20,ICL,0.9,100,512,1,0.16,150,0.5477777777777778,0.024116926781980477,0.6594299968973465,0.013737713597564094
coil20,ICL,0.5,100,512,1,0.14,50,0.5475347222222221,0.02162887886250153,0.6529257848197101,0.009078700592955987
coil20,ICL,0.5,100,512,1,0.14,50,0.5475347222222221,0.02162887886250153,0.6529257848197101,0.009078700592955987
coil20,ICL,0.1,100,512,1,0.03,100,0.5475,0.028498801956625533,0.6614256573414381,0.010608547086526216
coil20,ICL,0.1,100,512,1,0.03,100,0.5475,0.028498801956625533,0.6614256573414381,0.010608547086526216
coil20,ICL,0.9,100,512,1,0.2,250,0.5472916666666665,0.030587814410841765,0.6807796355098392,0.016489529506392177
coil20,ICL,0.35,100,512,1,0.12,150,0.5471875,0.0294377899647589,0.6623821583295334,0.011423445836912363
coil20,ICL,1.0,100,512,1,0.2,50,0.5471874999999999,0.026897040022275248,0.666145048398606,0.013653071740910098
coil20,ICL,0.1,100,512,1,0.11,150,0.5471527777777777,0.04182833220438033,0.6971171718332485,0.01611500401556876
coil20,ICL,0.1,100,512,1,0.11,150,0.5471527777777777,0.04182833220438033,0.6971171718332485,0.01611500401556876
coil20,ICL,0.65,100,512,1,0.17,300,0.5470833333333334,0.033704244246784615,0.6911942260195147,0.015753632384288296
coil20,ICL,0.9,100,512,1,0.17,100,0.5469791666666667,0.02604423598436436,0.6783610949887607,0.01458343079086221
coil20,ICL,0.85,100,512,1,0.17,150,0.5466666666666667,0.02911089243980637,0.6663122987609795,0.011736572548403408
coil20,ICL,0.15,100,512,1,0.2,50,0.5465972222222223,0.0243213242499582,0.6348131460150871,0.00804182520641911
coil20,ICL,0.7,100,512,1,0.11,100,0.5465625,0.029637791392520194,0.6878117334311878,0.011377830726555672
coil20,ICL,0.7,100,512,1,0.2,200,0.5464236111111112,0.035538512489756355,0.6782756645370307,0.013930031836141336
coil20,ICL,0.15,100,512,1,0.02,50,0.5464236111111112,0.03258955713387494,0.6603200431921702,0.009589928989980394
coil20,ICL,0.95,100,512,1,0.19,200,0.5463541666666666,0.014110856501968133,0.6690370483814092,0.010518195487475557
coil20,ICL,0.35,100,512,1,0.18,100,0.5461805555555556,0.02228019781119937,0.6726578990635075,0.013007039759819962
coil20,ICL,0.75,100,512,1,0.04,50,0.546111111111111,0.02353685217895178,0.6875758971215207,0.012962586318119492
coil20,ICL,0.95,100,512,1,0.17,250,0.546076388888889,0.02758900701830664,0.6824543641955615,0.013326829044323777
coil20,ICL,0.9,100,512,1,0.01,100,0.5459375000000001,0.017695767600537208,0.6581565651359836,0.009890909790332742
coil20,ICL,0.6,100,512,1,0.14,150,0.5459027777777778,0.03108823874012426,0.6605589085532266,0.01413619542639491
coil20,ICL,0.55,100,512,1,0.03,50,0.5459027777777777,0.027955939070633772,0.6926863947886966,0.010655307489930342
coil20,ICL,0.15,100,512,1,0.19,100,0.5458333333333334,0.02238977631271321,0.6716580464751316,0.013565548189635474
coil20,ICL,0.35,100,512,1,0.1,50,0.5458333333333332,0.023827642742033365,0.6550126546734597,0.00989174996552627
coil20,ICL,0.55,100,512,1,0.1,100,0.5457638888888889,0.026901902985834638,0.6768901699263659,0.011669185133222184
coil20,ICL,0.95,100,512,1,0.08,100,0.5457291666666666,0.017469488116321444,0.6668643350189691,0.010393460845481348
coil20,ICL,0.7,100,512,1,0.16,250,0.5456944444444445,0.030345394681813936,0.7081893726811663,0.014222361144915457
coil20,ICL,0.55,100,512,1,0.19,150,0.545625,0.019959812053780026,0.6726369943888005,0.010556363019775935
coil20,ICL,0.25,100,512,1,0.13,100,0.5455902777777778,0.029287345415145587,0.6657762669492837,0.016477414184938154
coil20,ICL,0.3,100,512,1,0.2,100,0.5455555555555556,0.03322276221225962,0.667282246264686,0.015055149768452323
coil20,ICL,0.85,100,512,1,0.15,200,0.5455555555555555,0.03417725107056945,0.6875744597705429,0.011746751468779135
coil20,ICL,0.25,100,512,1,0.16,50,0.5454861111111111,0.019027651053917013,0.6258825493265187,0.008431058310745638
coil20,ICL,0.55,100,512,1,0.2,200,0.5454166666666665,0.037978810490802574,0.6935453025520151,0.017442344517236464
coil20,ICL,0.7,100,512,1,0.01,100,0.5453472222222222,0.01951636006496051,0.6549998221530734,0.010683390038429556
coil20,ICL,0.9,100,512,1,0.11,50,0.5452777777777778,0.019629083675147076,0.6457436161133193,0.01180823709484929
coil20,ICL,0.45,100,512,1,0.05,50,0.545138888888889,0.02829722644874154,0.66972689723694,0.013106696443531704
coil20,ICL,0.15,100,512,1,0.17,300,0.5450347222222222,0.04413426648319035,0.6944843589523233,0.019981262586929345
coil20,ICL,0.15,100,512,1,0.17,250,0.5450000000000002,0.03605404144227091,0.6899694092437969,0.018658751385533277
coil20,ICL,0.5,100,512,1,0.02,100,0.545,0.022362405069531917,0.665087216871591,0.010152860476020036
coil20,ICL,0.5,100,512,1,0.02,100,0.545,0.022362405069531917,0.665087216871591,0.010152860476020036
coil20,ICL,0.8,100,512,1,0.16,250,0.5448958333333335,0.02828552867333837,0.6755813049779026,0.015600964900032176
coil20,ICL,0.2,100,512,1,0.02,50,0.5446875000000001,0.011174461330818175,0.6452549164797425,0.010680269179614938
coil20,ICL,0.4,100,512,1,0.05,50,0.5446875,0.018891282272797,0.650382062315456,0.011325187969949945
coil20,ICL,0.95,100,512,1,0.15,100,0.5446180555555556,0.02744582468835787,0.6691446611007346,0.014943516959530768
coil20,ICL,0.35,100,512,1,0.11,50,0.5446180555555555,0.028981617837065352,0.6606578974085171,0.01166345475074561
coil20,ICL,0.15,100,512,1,0.16,100,0.5445833333333334,0.03866540447333274,0.6882812776386136,0.016701761725924514
coil20,ICL,0.95,100,512,1,0.12,100,0.5445138888888889,0.039011401764004756,0.6644605811460778,0.011083317371995414
coil20,ICL,0.55,100,512,1,0.18,250,0.5444791666666666,0.02321613569059935,0.6646812446519375,0.011165963559866564
coil20,ICL,0.8,100,512,1,0.03,50,0.5444444444444445,0.025335328259659312,0.6765401627995002,0.009771981012454146
coil20,ICL,0.7,100,512,1,0.19,100,0.5441666666666668,0.02612200570589412,0.6795843541316067,0.01618743930269827
coil20,ICL,0.5,100,512,1,0.17,200,0.5441319444444443,0.03515938343374864,0.682918009313817,0.01564026654717369
coil20,ICL,0.5,100,512,1,0.17,200,0.5441319444444443,0.03515938343374864,0.682918009313817,0.01564026654717369
coil20,ICL,1.0,100,512,1,0.16,200,0.5440972222222222,0.025960057311517702,0.6707920485591434,0.01445166553101155
coil20,ICL,0.2,100,512,1,0.03,50,0.5440277777777778,0.03947683040580752,0.683019287827239,0.01668947146962075
coil20,ICL,0.65,100,512,1,0.19,250,0.5439236111111112,0.031058731793198697,0.6857738902745466,0.012162531948997836
coil20,ICL,0.15,100,512,1,0.2,100,0.5439236111111111,0.026334808437060382,0.6645493920410981,0.008328780692203767
coil20,ICL,0.9,100,512,1,0.18,150,0.543923611111111,0.03307617456248942,0.6674732355986381,0.01804142819883737
coil20,ICL,0.9,100,512,1,0.19,250,0.5438888888888889,0.02827983784244637,0.6799076080006,0.01329031120933024
coil20,ICL,1.0,100,512,1,0.18,200,0.5438194444444444,0.03415996151460087,0.6726060635201148,0.015517116083556378
coil20,ICL,0.65,100,512,1,0.04,50,0.5437847222222222,0.027445473264285633,0.6949355256339211,0.017084520920867586
coil20,ICL,0.2,100,512,1,0.2,50,0.5437847222222222,0.026840502370772283,0.6554378980063381,0.009923401488457906
coil20,ICL,0.55,100,512,1,0.15,250,0.5436458333333334,0.026473981046561613,0.6920167386159829,0.012787995318588881
coil20,ICL,0.8,100,512,1,0.14,200,0.5435763888888889,0.03247288977904264,0.6908912868797048,0.015616595242515989
coil20,ICL,1.0,100,512,1,0.17,100,0.5435069444444445,0.0227596419585927,0.682464626699615,0.014035515587193811
coil20,ICL,0.3,100,512,1,0.17,50,0.5432638888888889,0.027997481836721155,0.6553312675988419,0.009853861256430436
coil20,ICL,0.5,100,512,1,0.18,300,0.5431944444444443,0.033330873751849475,0.7089990713232615,0.02141841303107409
coil20,ICL,0.5,100,512,1,0.18,300,0.5431944444444443,0.033330873751849475,0.7089990713232615,0.02141841303107409
coil20,ICL,0.75,100,512,1,0.15,300,0.5430555555555555,0.03316435758758989,0.7090189592667981,0.013094045801949802
coil20,ICL,0.5,100,512,1,0.13,100,0.5429166666666667,0.030143688813890072,0.6558519090447225,0.01522893866180519
coil20,ICL,0.5,100,512,1,0.13,100,0.5429166666666667,0.030143688813890072,0.6558519090447225,0.01522893866180519
coil20,ICL,0.55,100,512,1,0.17,250,0.5426736111111111,0.028369967975793182,0.6900080299227266,0.01143633330261424
coil20,ICL,0.5,100,512,1,0.11,100,0.5423958333333333,0.022476276716713924,0.6869728517569832,0.013812700666361307
coil20,ICL,0.5,100,512,1,0.11,100,0.5423958333333333,0.022476276716713924,0.6869728517569832,0.013812700666361307
coil20,ICL,0.3,100,512,1,0.14,50,0.5422569444444445,0.030609386767071523,0.6833488834845595,0.015066684876068402
coil20,ICL,0.75,100,512,1,0.2,250,0.5422222222222222,0.039758748746054014,0.6793746892069253,0.018290467501150657
coil20,ICL,0.55,100,512,1,0.09,50,0.5421527777777778,0.032290621249505436,0.6544189205294082,0.012389450298372568
coil20,ICL,0.95,100,512,1,0.17,300,0.5420833333333334,0.034308226391758415,0.6888847936317118,0.012939712731995658
coil20,ICL,0.6,100,512,1,0.19,200,0.5420486111111111,0.030125985300981255,0.6627635628132167,0.012305344672367113
coil20,ICL,0.25,100,512,1,0.18,50,0.5420486111111111,0.023736874012510643,0.641864582475246,0.00914274409623348
coil20,ICL,0.7,100,512,1,0.14,300,0.5419791666666666,0.01961664203363884,0.7005447727141784,0.011679488625831918
coil20,ICL,0.35,100,512,1,0.12,100,0.5416319444444444,0.029938912696378234,0.6498657898117891,0.015254566112136622
coil20,ICL,0.3,100,512,1,0.17,150,0.5415625000000002,0.031217015771663234,0.6702920656637639,0.012490276846176467
coil20,ICL,0.85,100,512,1,0.2,50,0.5414930555555555,0.027474801691900516,0.6383650081251361,0.011141299898569039
coil20,ICL,0.1,100,512,1,0.19,50,0.5413541666666668,0.02684140072395765,0.6343770187117853,0.012866396678764975
coil20,ICL,0.1,100,512,1,0.19,50,0.5413541666666668,0.02684140072395765,0.6343770187117853,0.012866396678764975
coil20,ICL,0.15,100,512,1,0.1,50,0.5412847222222223,0.02075387044633088,0.6496787899227258,0.01171847210412611
coil20,ICL,0.45,100,512,1,0.1,100,0.54125,0.031920582875491335,0.6737895085268589,0.019326197645856177
coil20,ICL,0.6,100,512,1,0.15,300,0.5411805555555554,0.034498655256490394,0.686693631199657,0.014163686930188756
coil20,ICL,0.75,100,512,1,0.16,250,0.541111111111111,0.02684420788389146,0.6774195596009155,0.013566164441089719
coil20,ICL,0.8,100,512,1,0.01,150,0.5410416666666666,0.025509752885591635,0.6545752010596978,0.011689297118228586
coil20,ICL,1.0,100,512,1,0.14,50,0.5409722222222222,0.0339845246644214,0.6596643650175081,0.014384365154900084
coil20,ICL,0.85,100,512,1,0.01,100,0.5409375,0.013626824475761403,0.6562138834104199,0.009127807014362195
coil20,ICL,0.8,100,512,1,0.19,300,0.5406597222222221,0.019484674404547653,0.6801305050020685,0.011828171073399292
coil20,ICL,0.2,100,512,1,0.04,50,0.5405555555555556,0.032170396540612406,0.6832102863367624,0.01178729015070727
coil20,ICL,0.5,100,512,1,0.12,100,0.5402777777777779,0.02478008988963258,0.63361403326909,0.016141338365750893
coil20,ICL,0.5,100,512,1,0.12,100,0.5402777777777779,0.02478008988963258,0.63361403326909,0.016141338365750893
coil20,ICL,0.15,100,512,1,0.19,50,0.5402777777777776,0.031614387889139,0.6390367560281519,0.011293237325403492
coil20,ICL,0.45,100,512,1,0.13,100,0.5401388888888888,0.031266662224591034,0.682280812446811,0.009523567907553135
coil20,ICL,0.6,100,512,1,0.18,250,0.5400347222222222,0.027543521782930926,0.6905900915808356,0.01062966371835479
coil20,ICL,0.6,100,512,1,0.15,250,0.5397569444444444,0.025317119682082972,0.6695824090246705,0.011592902644791736
coil20,ICL,0.9,100,512,1,0.13,250,0.5395486111111111,0.024378338446593668,0.6853464319213911,0.014247882913964845
coil20,ICL,0.8,100,512,1,0.2,250,0.5395486111111111,0.03099002586829997,0.6674731148836326,0.018485201813219998
coil20,ICL,0.65,100,512,1,0.17,250,0.539513888888889,0.027053847909833364,0.6806737093715426,0.013833831355570916
coil20,ICL,1.0,100,512,1,0.15,200,0.539513888888889,0.034414539549548054,0.6681387036532154,0.011816957667140663
coil20,ICL,0.95,100,512,1,0.03,50,0.5391666666666667,0.030338878207082698,0.6617456884562192,0.01526726781928779
coil20,ICL,0.65,100,512,1,0.19,200,0.5391319444444445,0.038320042860093245,0.6771484922495581,0.01066275006317415
coil20,ICL,0.5,100,512,1,0.16,150,0.5391319444444445,0.021055842996792015,0.6620463482778465,0.008368437948257146
coil20,ICL,0.5,100,512,1,0.16,150,0.5391319444444445,0.021055842996792015,0.6620463482778465,0.008368437948257146
coil20,ICL,0.2,100,512,1,0.17,50,0.5390972222222222,0.021518927392207805,0.6539118865716668,0.011524279630534914
coil20,ICL,0.95,100,512,1,0.14,50,0.5390624999999999,0.024496152499290953,0.650146413773272,0.01017509655749568
coil20,ICL,0.2,100,512,1,0.07,50,0.5387500000000001,0.027273725372215143,0.6897099271776532,0.012739843768282855
coil20,ICL,0.9,100,512,1,0.18,200,0.5386458333333334,0.028605948664515806,0.6766345118830756,0.0144192283433203
coil20,ICL,0.25,100,512,1,0.18,200,0.538611111111111,0.028755702601375704,0.6780943004545739,0.01128092560593325
coil20,ICL,0.5,100,512,1,0.14,100,0.5385069444444445,0.029290803125936064,0.6586362627088751,0.013792137527140234
coil20,ICL,0.5,100,512,1,0.14,100,0.5385069444444445,0.029290803125936064,0.6586362627088751,0.013792137527140234
coil20,ICL,0.75,100,512,1,0.18,200,0.5384722222222222,0.027932209603490608,0.6829441821488393,0.013224537233629785
coil20,ICL,0.9,100,512,1,0.14,200,0.5384374999999999,0.04111514326604052,0.6933474236036579,0.011625916927336473
coil20,ICL,0.1,100,512,1,0.11,100,0.5384374999999999,0.023717362036277896,0.6779719284605782,0.010701149608020022
coil20,ICL,0.1,100,512,1,0.11,100,0.5384374999999999,0.023717362036277896,0.6779719284605782,0.010701149608020022
coil20,ICL,0.8,100,512,1,0.15,200,0.5383333333333333,0.031173208117243674,0.6755398566255619,0.014562186711384621
coil20,ICL,0.4,100,512,1,0.12,100,0.5382986111111111,0.0313126493922165,0.6541622882923722,0.015143911100361073
coil20,ICL,0.7,100,512,1,0.2,150,0.5381944444444444,0.027538027859581034,0.6592968727712096,0.012207927628616689
coil20,ICL,0.9,100,512,1,0.14,250,0.5381250000000001,0.028964161417257325,0.6983842092088898,0.012086093244332989
coil20,ICL,0.55,100,512,1,0.16,200,0.5380555555555556,0.03176853740945282,0.680390392106599,0.016480004733267703
coil20,ICL,0.1,100,512,1,0.03,50,0.5379166666666666,0.02911983674362389,0.6366261660363868,0.010594144256840417
coil20,ICL,0.1,100,512,1,0.03,50,0.5379166666666666,0.02911983674362389,0.6366261660363868,0.010594144256840417
coil20,ICL,0.4,100,512,1,0.14,50,0.5376041666666667,0.030786121105144396,0.6550695790494078,0.013863909220320958
coil20,ICL,1.0,100,512,1,0.16,150,0.5373263888888888,0.02308113854220197,0.6587274512089821,0.012434407430074585
coil20,ICL,0.85,100,512,1,0.16,150,0.5372222222222223,0.0319447463753847,0.6639307844907512,0.01650617455542234
coil20,ICL,0.75,100,512,1,0.17,300,0.5371180555555556,0.03721760634211207,0.6764741079201003,0.016941290112298866
coil20,ICL,0.75,100,512,1,0.12,150,0.5370833333333335,0.02360436995270574,0.65545828619797,0.010703502173147743
coil20,ICL,0.95,100,512,1,0.01,150,0.5370486111111111,0.02280515271501022,0.6546047627601227,0.009021489461251524
coil20,ICL,1.0,100,512,1,0.08,50,0.5370138888888889,0.03332544756258967,0.6456673584342812,0.016236934328195278
coil20,ICL,0.5,100,512,1,0.2,250,0.5369791666666667,0.023537338794252675,0.6831219763403416,0.020461665912365437
coil20,ICL,0.5,100,512,1,0.2,250,0.5369791666666667,0.023537338794252675,0.6831219763403416,0.020461665912365437
coil20,ICL,0.35,100,512,1,0.2,250,0.5367013888888887,0.03210878244511965,0.6642796147729821,0.014291482274031615
coil20,ICL,0.85,100,512,1,0.18,250,0.5366319444444445,0.04257905852555736,0.6819709122993333,0.014760265964343119
coil20,ICL,0.1,100,512,1,0.16,50,0.5365624999999999,0.029490002589023574,0.6419582806475923,0.013579924680699766
coil20,ICL,0.1,100,512,1,0.16,50,0.5365624999999999,0.029490002589023574,0.6419582806475923,0.013579924680699766
coil20,ICL,0.25,100,512,1,0.03,100,0.5364930555555556,0.04577304273229192,0.6951381913120768,0.019721829376754617
coil20,ICL,0.25,100,512,1,0.19,200,0.5362847222222222,0.02776377685347858,0.6901853448500549,0.012018528138160208
coil20,ICL,0.4,100,512,1,0.16,100,0.5359722222222223,0.021076817907037578,0.6530225356043989,0.01367890541381471
coil20,ICL,0.55,100,512,1,0.14,150,0.5359375,0.038392086491486156,0.6777505625939414,0.015119811076169361
coil20,ICL,0.2,100,512,1,0.15,50,0.5359027777777778,0.025981040540990513,0.6484076611643752,0.011501324637080722
coil20,ICL,0.5,100,512,1,0.2,150,0.5358333333333334,0.03710595439888123,0.6743923975598783,0.01615142059877544
